file	line	kind	key	speaker	english	japanese	chinese	note
LA_CHURCH.TXT	40	voice	a1s1_mynce8.wav	Mynce	Mynce: What do we know so far?	任務はわかっているの？	你真的清楚任务内容吗？	
LA_CHURCH.TXT	41	voice	a1s1_Rayne9.wav	Hero_Airboat	Rayne: The Earth is round and rotates around the sun...	いつまでたっても同じことの繰り返し...	总是反反复复说同一件事……	
LA_CHURCH.TXT	42	voice	a1s1_mynce9.wav	Mynce	Mynce: And beyond that?	また愚痴	又开始抱怨了。	
LA_CHURCH.TXT	43	voice	a1s1_Rayne10.wav	Hero_Airboat	Rayne: Fine.  Newspapers claim the people of Mortton, Louisiana are turning into some type of monster.  They're calling them 'Mutates'.  Doctors think a new disease is the cause, so they've quarantined the area.	新聞によるとルイジアナ州モートンの住人がある種の化け物に\n突如変化 彼らは「ミュータント」と呼ばれ 医師団は\n新種の病原体が原因と判断...	据报纸报道，路易斯安那州莫顿的居民突然变成了某种怪物。\n人们称他们为“变异体”，医生认为\n这一切是由一种新型病原体造成的……	
LA_CHURCH.TXT	44	voice	a1s1_mynce10.wav	Mynce	Mynce: You make me proud.	分かってるじゃない	看来你很清楚嘛。	
LA_CHURCH.TXT	45	voice	a1s1_Rayne11.wav	Hero_Airboat	Rayne: There are numerous known biological masses in town.  They appear to be the 'carriers' of the condition.	付け加えれば 町にはバイオマスがあって\n今もバケモノが増殖している...	另外，镇上还出现了生物组织块，\n那些怪物直到现在仍在不断繁殖……	
LA_CHURCH.TXT	46	voice	a1s1_mynce11.wav	Mynce	Mynce: And that's where you come in.  Destroy the sources of the infection.  And as many of the infected townspeople as possible.  The disease cannot spread beyond this village.	それが今回の任務よ ひとつ残らず叩きつぶし\n感染した住民も可能な限り片付けてちょうだい\nこの町で終わらせるのよ	这就是你这次的任务。把它们一个不留地全部摧毁，\n并尽可能处理掉受感染的居民。\n必须让这场灾难止步于这个镇子。	
LA_CHURCH.TXT	47	voice	a1s1_Rayne12.wav	Hero_Airboat	Rayne: Sort of a radical cure, don't you think?	完全な治療を施すのね？	也就是来一次彻底治疗？	
LA_CHURCH.TXT	48	voice	a1s1_mynce12.wav	Mynce	Mynce: You'll be doing them a favor.  In the final stages their brains liquify and run out their nose and ears.	まさにその通り\nミュータントは 死ぬときに溶けた脳みそを目や鼻から噴出すわよ	正是如此。\n变异体死亡时，液化的大脑会从眼睛和鼻子里喷出来。	
LA_CHURCH.TXT	49	voice	a1s1_Rayne13.wav	Hero_Airboat	Rayne: Hell of a cold.	素敵じゃない	真美妙。	
LA_CHURCH.TXT	51	voice	a1s1_mynce13.wav	Mynce	Mynce: Oh, you've seen it all, haven't you?	そろそろ私に慣れて	你也该习惯我了。	
LA_CHURCH.TXT	52	voice	a1s1_mynce14.wav	Mynce	Mynce: Land ho.	まったく	真受不了你。	
LA_CHURCH.TXT	53	voice	a1s1_mynce15.wav	Mynce	Mynce: One of the biological masses was found at the end of this road, in a graveyard behind the church.  We'll meet up there.	バイオマスの中の一つを教会の裏手にある墓場で発見したので\nあなたはそこに行ってちょうだい 私も向かう	我们在教堂后面的墓地发现了一处生物组织块。\n你先去那里，我也会赶过去。	
LA_CHURCH.TXT	55	hud	ost_move		Use @@moveAxis@@ to move BloodRayne forward and backward. @@turnAxis@@ turns.  @@pointAxis@@ looks up and down.	@@moveAxis@@で前後に移動することが可能\n@@turnAxis@@で方向転換し\n@@pointAxis@@で視線を上下に向けることが可能だ	使用@@moveAxis@@前后移动。\n使用@@turnAxis@@转向，\n使用@@pointAxis@@上下移动视线	
LA_CHURCH.TXT	56	hud	ost_look		@@turnAxis@@ turns.  @@pointAxis@@ looks up and down.	@@turnAxis@@で方向転換\n@@pointAxis@@で視線を上下に向けることが可能だ	使用@@turnAxis@@转向。\n使用@@pointAxis@@上下移动视线	
LA_CHURCH.TXT	57	hud	ost_adjust		Adjust the sensitivity of turning/looking in the control options menu by pressing @@startButtonName@@	操作方法はポーズメニューからオプション内の\n「コントローラ オプション」で調整可能\nポ－ズメニュ－:@@startButtonName@@	可从暂停菜单的“选项”中进入\n“控制器选项”，调整操作方式。\n暂停菜单：@@startButtonName@@	
LA_CHURCH.TXT	59	voice	a1s2_mynce7.wav	Mynce	Mynce: What's that mound by the telephone pole?	この物体が何かわかる？	你知道这东西是什么吗？	
LA_CHURCH.TXT	60	voice	a1s2_Rayne1.wav	$	Rayne: What is it?	何なの？	这是什么？	
LA_CHURCH.TXT	61	voice	a1s2_mynce8.wav	Mynce	Mynce: It is...was...human.  Might be remains from the final stages of the disease, but there's something not quite right about it.	これは人間よ 正確には「人間だった」と言うべきね\nここは静かだけど...何かおかしいわ	这是人。准确地说，应该是“曾经的人”。\n这里太安静了……有些不对劲。	
LA_CHURCH.TXT	62	voice	a1s2_mynce16.wav	Mynce	Mynce: Let's check inside.	中を調べましょう	我们进去看看。	
LA_CHURCH.TXT	63	voice	a5s5_Rayne140.wav	$	Rayne: Good thing we're not hypersensitive to holy items like some vampires.	映画のヴァンパイアみたいに神聖なものが怖けりゃアウトね	要是我们也像电影里的吸血鬼一样害怕圣物，那就麻烦了。	
LA_CHURCH.TXT	65	voice	a1s3_mynce48.wav	Mynce	Mynce: Hmmm, seems like somebody made their last stand here.  Grab some guns if you want.	誰かがここに立て篭もって 武器で抵抗したようね	看来有人曾躲在这里，用武器进行抵抗。	
LA_CHURCH.TXT	67	voice	a1s3_mynce56.wav	Mynce	Mynce: You should be all set.  I'm going to leaf through these documents.  Maybe I can find something about past outbreaks of the disease.	準備はいいわね 私はここの古い本を調べるわ\nもしかしたら感染の原因を見つけられるかもしれないから	准备好了吗？我留在这里查阅旧书。\n也许能从中找到感染的原因。	
LA_CHURCH.TXT	69	voice	a1s3_mynce57.wav	Mynce	Mynce: That wall stretches across the whole town.  Thirty feet high.	町全体がこの約４メートルの壁で取り囲まれているわね	整个镇子都被这堵大约四米高的围墙包围了。	
LA_CHURCH.TXT	70	voice	a1s3_Rayne23.wav	$	Rayne: I can see that.  So?	そうだけど 何か？	没错，怎么了？	
LA_CHURCH.TXT	71	voice	a1s3_mynce58.wav	Mynce	"Mynce: I found a book that said in 1903 the ""old town"" was completely evacuated.  No one has been on the other side of that wall ever since."	"私が見つけた本によると1903年に""古き街""は引き払われ\n以後、壁の向こうには誰一人行っていないわ"	我找到的书上说，1903年“旧城区”被全部撤空。\n从那以后，再也没人去过围墙另一边。	
LA_CHURCH.TXT	72	voice	a1s3_Rayne24.wav	$	Rayne: I don't think I follow.	理解できないわ	这说不通。	
LA_CHURCH.TXT	73	voice	a1s3_mynce60.wav	Mynce	Mynce: I found another book.  It was very old, and some of it was written in an antiquated dialect.	もう一冊 かなり昔の方言が使われている古い本を見つけたわ	我还找到了一本用古老方言写成的旧书。	
LA_CHURCH.TXT	74	voice	a1s3_mynce61.wav	Mynce	Mynce: From what I understood, even the earliest French settlers feared something in these swamps.	教会の本にはフランスの入植者は\n沼地に何か恐怖を感じていたとあった	教堂的记录说，法国殖民者\n非常惧怕沼泽里的某种东西。	
LA_CHURCH.TXT	75	voice	a1s3_Rayne26.wav	$	Rayne: Feared what?	恐怖？	惧怕？	
LA_CHURCH.TXT	76	voice	a1s3_mynce62.wav	Mynce	Mynce: What's this?	何かしら？	他们到底在怕什么？	
LA_CHURCH.TXT	77	voice	a1s3_mynce63.wav	Mynce	"Mynce: ""After our dark year, in 1873 the first stone of this great Wall of Fortitude was laid."""	"暗黒の時代が過ぎ去った1873年より\nここに建設された""不屈の壁""の定礎"	黑暗时代结束后的1873年，\n“不屈之墙”在此奠基。	
LA_CHURCH.TXT	78	voice	a1s3_mynce64.wav	Mynce	"Mynce: ""With this plaque mounted in the year 1888 of our Lord, construction is complete."""	1888年 君主の名の元にこのプレートを取り付け 壁の完成を宣言	1888年，以君主之名嵌入此牌，宣告高墙竣工。	
LA_CHURCH.TXT	79	voice	a1s3_mynce65.wav	Mynce	"Mynce: ""May this Wall of Fortitude, with the grace of God, shield us from evil and keep us safe now and forever."""	"""不屈の壁""は神の名の元に 人々を邪悪なものから護り\n安息と平和を与える 永久に..."	“不屈之墙”将以神之名保护人民免受邪恶侵害，\n赐予他们永恒的安宁与和平……	
LA_CHURCH.TXT	80	voice	a1s3_mynce66.wav	Mynce		"""古き街""は1837年に建設が始まり 完成に１５年を要している"	“旧城区”从1837年开始建设，足足用了十五年才完工。	
LA_CHURCH.TXT	81	voice	a1s3_Rayne27.wav	$	Rayne: Exactly thirty years apart.	30年しか使われてないわ	可它只使用了三十年。	
LA_CHURCH.TXT	82	voice	a1s3_mynce67.wav	Mynce	Mynce: Something tells me they didn't build that wall to keep out a disease.	壁は病原体から隔離するためのものではないわね	看来这堵墙并不是为了隔离病原体。	
LA_CHURCH.TXT	83	voice	a1s3_mynce69.wav	Mynce	Mynce: I'm going to see what else I can find in those books.	もう一度教会の本を調べてみる	我再仔细查查教堂里的书。	
LA_CHURCH.TXT	84	voice	a1s3_mynce70.wav	Mynce	Mynce: You should take out those bio-masses.  The first one's in the graveyard.  I'll meet up with you later.	あなたはバイオマスをやってちょうだい 最初のターゲットは墓場よ\nそこで会いましょう	你去处理生物组织块。第一个目标就在墓地。\n我们在那里会合。	
LA_CHURCH.TXT	85	voice	a1s4_rayne12.wav	$	Rayne: Seems like they built that wall for nothing.	何のために造ったのかしら	这堵墙究竟是为了什么而建的？	
LA_COURT.TXT	0	hud	MissionDescription		Town Hall	Town Hall	市政厅	
LA_COURT.TXT	2	hud	ost_message		Find and destroy the nest. Find any survivors.	バイオマスを駆除し、生存者を救出せよ	清除生物组织块并营救幸存者	
LA_COURT.TXT	3	hud	ost_nestthree		Find and destroy the nest.	バイオマスを駆除せよ	清除生物组织块	
LA_COURT.TXT	4	hud	ost_complete		Proceed to the next area.	次の任務に向え	前往下一个任务区域	
LA_COURT.TXT	5	hud	ost_survivor		Find any survivors.	生存者を救出せよ	营救幸存者	
LA_COURT.TXT	7	voice	a1s0_Rayne3.wav	$	Rayne: Nine left.	あと９つ	还剩9个	
LA_COURT.TXT	8	voice	a1s0_Rayne4.wav	$	Rayne: Eight more.	あと８つ	还剩8个	
LA_COURT.TXT	9	voice	a1s0_Rayne5.wav	$	Rayne: Seven left.	あと７つ	还剩7个	
LA_COURT.TXT	10	voice	a1s0_Rayne6.wav	$	Rayne: Six left.	あと６つ	还剩6个	
LA_COURT.TXT	11	voice	a1s0_Rayne7.wav	$	Rayne: Five more.	あと５つ	还剩5个	
LA_COURT.TXT	12	voice	a1s0_Rayne8.wav	$	Rayne: Four remain.	あと４つ	还剩4个	
LA_COURT.TXT	13	voice	a1s0_Rayne9.wav	$	Rayne: Three left.	あと３つ	还剩3个	
LA_COURT.TXT	14	voice	a1s0_Rayne10.wav	$	Rayne: Only two more.	あと２つ	还剩2个	
LA_COURT.TXT	15	voice	a1s0_Rayne11.wav	$	Rayne: One left.	あと１つよ	只剩最后1个	
LA_COURT.TXT	17	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	通れないわ	这里过不去。	
LA_COURT.TXT	18	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	動かない	它动不了。	
LA_COURT.TXT	19	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	中から鍵がかかってる	门从里面锁住了。	
LA_COURT.TXT	20	voice	a1s0_Rayne15.wav	$	Rayne: Nothing that way.	こっちじゃなさそう	看来不是这边。	
LA_COURT.TXT	21	voice	a1s0_Rayne16a.wav	$	Rayne: Wrong way.	こっちじゃない	不是这边。	
LA_COURT.TXT	22	voice	a1s0_Rayne17c.wav	$	Rayne: Nope, not done here.	まだやり残した仕事がある	还有事情没做完。	
LA_COURT.TXT	23	voice	a1s0_Rayne18a.wav	$	Rayne: I'm done there.	ここはもういい	这里已经没事了。	
LA_COURT.TXT	25	voice	a5s5_Rayne146.wav	$	Rayne: Flooded. Why can it never be easy?	水浸し どうしていつもこうなの？	又是一片水。为什么每次都这样？	
LA_COURT.TXT	27	voice	a1s6_Deputy1.wav	Deputy	Deputy: Hiyah! Die you ugly son o'bitch!	メス豚め！ ぶっ殺してやる！	你这母猪！我要杀了你！	
LA_COURT.TXT	28	voice	a1s6_Deputy2.wav	Deputy	Deputy: Oh.	あれ？	嗯？	
LA_COURT.TXT	29	voice	a1s6_Rayne2.wav	$	Rayne: Easy with that thing.  And who'd you call ugly?	落ち着いてちょうだい 誰がメス豚なの？	冷静点。你刚才骂谁母猪？	
LA_COURT.TXT	30	voice	a1s6_Deputy3.wav	Deputy	Deputy: Excuse moi.  I, ahhh...I didn't mean to...	悪い 一瞬...バケモノに見えて...	抱歉，我刚才有那么一瞬间……把你看成怪物了。	
LA_COURT.TXT	31	voice	a1s6_Rayne3.wav	$	Rayne: Save it.  Just go to Famille Termaine mausoleum.  You'll be safe there.	まぁ いいわ\nすぐにファーマイル・ターマインの聖堂へ 安全だから	算了。\n马上去特梅恩家族陵墓，那里很安全。	
LA_COURT.TXT	32	voice	a1s6_Deputy4.wav	Deputy	Deputy: Well I don' t'ink so, you see, I got it pretty good right here, ya.  All the guns I need and...	それはどうかな ここには十分な銃だとか\n頼りになるものが 沢山そろってるし...	这可不好说。这里有足够的枪，\n还有不少能派上用场的东西……	
LA_COURT.TXT	33	voice	a1s6_Rayne4.wav	$	Rayne: ...and it's only a matter of time before these things find a way in.  I did.  And what if your ammo runs out?	だけど 時間が過ぎれば問題噴出よ\n例えば もし弾が切れたらどうする？	可时间拖得越久，问题就越多。\n比如子弹打光以后，你怎么办？	
LA_COURT.TXT	34	voice	a1s6_Deputy5.wav	Deputy	Deputy: Well...maybe you got a point, but...	まあ それも一理あるが 俺としちゃ...	你说得也有道理，可我还是觉得……	
LA_COURT.TXT	35	voice	a1s6_Rayne5.wav	$	Rayne: Take your gun and go.  The gravedigger's already there.  It's the safest place for now.	つべこべ言わずに銃を持って ここを出なさい\n墓堀りが待ってるわ	别再废话了。带上枪，离开这里。\n掘墓人正在等你。	
LA_COURT.TXT	36	voice	a1s6_Deputy6.wav	Deputy	Deputy: Gravedigger?  Jean's alive?  My brother in-law?  A'right, I go.	墓堀り？ ジョーンは俺の義理の兄貴だ\nああ すぐ行くよ	掘墓人？让是我姐夫。\n好，我马上过去。	
LA_COURT.TXT	37	voice	a1s6_Deputy7.wav	Deputy	Deputy: Excuse my manners.  Adieu mademoiselle.	なんか失礼しちまったな\nお嬢さん ごきげんよう	刚才是我失礼了。\n小姐，再会。	
LA_COURT.TXT	38	voice	a1s6_Rayne6.wav	$	Rayne: Hold on there, Mr....	待ってよ 保安官...	等等，警长……	
LA_COURT.TXT	39	voice	a1s6_Deputy8.wav	Deputy	Deputy: That'd be Deputy Gorham, cher.	俺は...保安官代理のゴーラムだ	我只是……副警长戈勒姆。	
LA_COURT.TXT	40	voice	a1s6_Rayne7.wav	$	Rayne: Deputy Gorham then, how about unlocking this thing?	ゴーラム保安官代理 ここを開けてくれる？	戈勒姆副警长，能帮我把这里打开吗？	
LA_COURT.TXT	41	voice	a1s6_Deputy9.wav	Deputy	Deputy: Ah oui, bien sur.	おー これは...失礼した	哦，这个……刚才失礼了。	
LA_COURT.TXT	42	voice	a1s6_Deputy11.wav	Deputy	Deputy: Sorry, so sorry.	申し訳ない 本当に	真对不起。	
LA_COURT.TXT	43	voice	a1s6_Deputy12.wav	Deputy	Deputy: Say fin'.  Well I'm off now.  Later, mon' cher.	さぁ お嬢さん どうぞお入りを\nではまた...後ほど	请进吧，小姐。\n我们之后再见……	
LA_COURT.TXT	44	voice	a1s6_Deputy13.wav	Deputy	Deputy: Huahharggghhh...	うあぁぁ！　あああ	呜啊啊啊！啊啊啊！	
LA_COURT.TXT	45	voice	a1s6_Deputy14a.wav	Deputy				
LA_COURT.TXT	46	voice	a1s6_Rayne9.wav	$	Rayne: I can't carry them all.  I can always come back.	全部は持ち歩けないわ また戻ろう	我带不了这么多东西，之后再回来吧。	
LA_COURT.TXT	48	voice	a1s7_BigMan1.wav	BigMan	BigMan: Yeeeowww!	いあああああああ！	呀啊啊啊啊啊！	
LA_COURT.TXT	49	voice	a1s7_BigMan2.wav	BigMan	BigMan: Damn.  I shot my own damn foot.	くっそー\n自分の足を撃っちまったぜ	该死！\n我竟然一枪打中了自己的脚。	
LA_COURT.TXT	50	voice	a1s7_Rayne7.wav	$	Rayne: You ok?	大丈夫なの？	你没事吧？	
LA_COURT.TXT	51	voice	a1s7_BigMan3.wav	BigMan	BigMan: I'm fine, I'm fine.  I done it before.  Twice.	なに 平気だ\n前にもやったしな 二回ほど	没事。\n以前也干过，两次。	
LA_COURT.TXT	52	voice	a1s7_Rayne8.wav	$	Rayne: Maybe you should give me that gun.	その銃 預かってあげるわよ	我看你还是把枪交给我吧。	
LA_COURT.TXT	53	voice	a1s7_BigMan4.wav	BigMan	BigMan: Yeah ok, but what about me?	そうだな\nでも...俺はどうすりゃいい？	也是。\n可我接下来怎么办？	
LA_COURT.TXT	54	voice	a1s7_Rayne9.wav	$	Rayne: Can you walk?	歩けそう？	你还能走吗？	
LA_COURT.TXT	55	voice	a1s7_BigMan5.wav	BigMan	BigMan: Hell, I can run if I want.  Ain't got no feeling in my foot anyway.	走れってんなら走れるよ\n足の感覚なんか元からねぇんだ	你要我跑，我也能跑。\n这只脚本来就没什么知觉。	
LA_COURT.TXT	56	voice	a1s7_Rayne10.wav	$	Rayne: Then go to Famille Termaine mausoleum and hide out there.	ならファーマイル・ターマインの聖堂に隠れて	那就去特梅恩家族陵墓躲着。	
LA_COURT.TXT	57	voice	a1s7_BigMan6.wav	BigMan	BigMan: Wit' dem dead bodies?  I can't even stand de smell!	まさか冗談だろ あの臭ぇ死体の山と一緒にかよ	你在开玩笑吧？要我跟那堆发臭的尸体待在一起？	
LA_COURT.TXT	58	voice	a1s7_Rayne11.wav	$	Rayne: It's no rose garden here either.  Now move it.	ここも変わんないじゃない\nさあ 行って	这里也好不到哪儿去。\n快走吧。	
LA_COURT.TXT	59	voice	a1s7_BigMan7.wav	BigMan	BigMan: You sorry rascal, you ain't never gonna kill...aahhh.	このろくでなしめ おまえは殺したり...	你这个混账……你杀了……	
LA_COURT.TXT	60	voice	a1s7_BigMan8b.wav	BigMan				
LA_GHETTO.TXT	0	hud	MissionDescription		Ghetto	Ghetto	贫民区	
LA_GHETTO.TXT	2	hud	ost_message		Find and destroy the nest. Find any survivors.	バイオマスを駆除し、生存者を救出せよ	清除生物组织块并营救幸存者	
LA_GHETTO.TXT	3	hud	ost_nesttwo		Find and destroy the nest.	バイオマスを駆除せよ	清除生物组织块	
LA_GHETTO.TXT	4	hud	ost_complete		Proceed to the next area.	次の任務に向え	前往下一个任务区域	
LA_GHETTO.TXT	5	hud	ost_survivor		Find any survivors.	生存者を救出せよ	营救幸存者	
LA_GHETTO.TXT	6	hud	ost_PowerUp		Gained Level 3 Normal Attack.	レベル3のノ－マルアタックをマスタ－した	已掌握3级普通攻击	
LA_GHETTO.TXT	7	hud	ost_blank					
LA_GHETTO.TXT	9	hud	ost_door		Rebound kick can be used to break down weak spots in walls.	脆くなっている壁やドアはドリルキックで粉砕可能だ	可使用钻头踢粉碎脆弱的墙壁和门	
LA_GHETTO.TXT	11	voice	a1s0_Rayne3.wav	$	Rayne: Nine left.	あと９つ	还剩9个	
LA_GHETTO.TXT	12	voice	a1s0_Rayne4.wav	$	Rayne: Eight more.	あと８つ	还剩8个	
LA_GHETTO.TXT	13	voice	a1s0_Rayne5.wav	$	Rayne: Seven left.	あと７つ	还剩7个	
LA_GHETTO.TXT	14	voice	a1s0_Rayne6.wav	$	Rayne: Six left.	あと６つ	还剩6个	
LA_GHETTO.TXT	15	voice	a1s0_Rayne7.wav	$	Rayne: Five more.	あと５つ	还剩5个	
LA_GHETTO.TXT	16	voice	a1s0_Rayne8.wav	$	Rayne: Four remain.	あと４つ	还剩4个	
LA_GHETTO.TXT	17	voice	a1s0_Rayne9.wav	$	Rayne: Three left.	あと３つ	还剩3个	
LA_GHETTO.TXT	18	voice	a1s0_Rayne10.wav	$	Rayne: Only two more.	あと２つ	还剩2个	
LA_GHETTO.TXT	19	voice	a1s0_Rayne11.wav	$	Rayne: One left.	あと１つよ	只剩最后1个	
LA_GHETTO.TXT	21	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	通れないわ	这里过不去。	
LA_GHETTO.TXT	22	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	動かない	它动不了。	
LA_GHETTO.TXT	23	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	中から鍵がかかってる	门从里面锁住了。	
LA_GHETTO.TXT	24	voice	a1s0_Rayne15.wav	$	Rayne: Nothing that way.	こっちじゃなさそう	看来不是这边。	
LA_GHETTO.TXT	25	voice	a1s0_Rayne16a.wav	$	Rayne: Wrong way.	う～ん、こっちじゃない	嗯……不是这边。	
LA_GHETTO.TXT	26	voice	a1s0_Rayne17c.wav	$	Rayne: Nope, not done here.	まだやり残した仕事がある	还有事情没做完。	
LA_GHETTO.TXT	27	voice	a1s0_Rayne18a.wav	$	Rayne: I'm done there.	ここはもういい	这里已经没事了。	
LA_GHETTO.TXT	29	voice	a1s5_MaleSurvivor1.wav	MaleSurvivor	Survivor: Please don' kill me!	ああ 殺さねえでくれ！	啊，别杀我！	
LA_GHETTO.TXT	30	voice	a1s5_Rayne1.wav	$	Rayne: Go to the Famille Termaine mausoleum.  You'll be safe there.	ファーマイル・ターマインの聖堂に行きなさい\nあそこは安全よ	去特梅恩家族陵墓。\n那里很安全。	
LA_GHETTO.TXT	31	voice	a1s5_MaleSurvivor2.wav	MaleSurvivor	Survivor: Anyt'ing you say.  Just don' kill me.  Merci.	言う通りにしますで 殺さねえでくれ！\nじゃあ	我听你的！求你别杀我！\n我这就走！	
LA_GHETTO.TXT	32	voice	a1s5_MaleSurvivor3.wav	MaleSurvivor	Survivor: Ahhhhh!			
LA_GHETTO.TXT	33	voice	a1s5_Rayne2.wav	$	Rayne: Oh Christ!	なんなのよ！	怎么回事！	
LA_GHETTO.TXT	34	voice	a1s5_MaleSurvivor4.wav	MaleSurvivor	Survivor: I thank you.  Merci.  Please check on my frien' Claude Latrelle!  He's 'oled up wit a shotgun over there...	お願えだ 友達のクロード・ラトレールを助けてくれ！\nショットガンひとつで戦ってる	求求你，救救我的朋友克洛德·拉特雷尔！\n他只拿着一把霰弹枪在那里抵抗。	
LA_GHETTO.TXT	35	voice	a1s5_Houseman1.wav	Houseman	Houseman: Neeeaaah!  Ahhh!  Ahhhrgh...			
LA_GHETTO.TXT	36	voice	a1s5_MaleSurvivor5.wav	MaleSurvivor	Survivor: Da's 'im!	あああ...俺は	啊啊……我……	
LA_GHETTO.TXT	37	voice	a1s5_Rayne3.wav	$	Rayne: Get moving!  I'll see what I can do.	行って！ なんとするから	快走！这里交给我。	
LA_GHETTO.TXT	38	voice	a1s5_MaleSurvivor6.wav	MaleSurvivor	Survivor: Oh no! Yeaaaarrgh...	やめてくれ！	别这样！	
LA_GHETTO.TXT	39	voice	a1s5_MaleSurvivor7c.wav	MaleSurvivor				
LA_GHETTO.TXT	40	voice	a1s5_Rayne4.wav	$	Rayne: So much for Claude.	クロードじゃ無理ね	克洛德恐怕撑不住了。	
LA_GHETTO.TXT	41	voice	a1s6_Rayne1.wav	$	Rayne: This is going to hurt a little.	ああ...ちょっと痛むわよ	啊……可能会有点疼。	
LA_GHETTO.TXT	43	hud	1s7_Rayne1	$	Rayne: Run to Famille Termain mausoleum. You'll be safe there.	ファーマイル・ターマインの聖堂まで走って\nあそこなら安全よ	快跑到特梅恩家族陵墓。\n那里很安全。	
LA_GHETTO.TXT	44	voice	a1s7_Kazi1.wav	Kazi	Kazi: Mmmrrrggggffff!  Mrg!  Mrg!  Mrggrrt!	んむむむ！　ぐぐぐぐ！　うううう	唔唔唔！呃呃呃！啊啊啊！	
LA_GHETTO.TXT	45	voice	a1s7_Kazi2.wav	Kazi	Kazi: Tank you.  No pleasure lookin' at insides.	ありがとう こんな状況耐えられなかったよ	谢谢你。我实在受不了刚才那种处境了。	
LA_GHETTO.TXT	46	voice	a1s7_Kazi3.wav	Kazi	Kazi: Dat bitch Marassa.  I git me hands on her, I make her eat her magic.	マラーサの馬鹿女！\nこんな目にあわせて 呪って復讐してやる！	玛拉莎那个贱人！\n她把我害成这样，我一定要用诅咒报复她！	
LA_GHETTO.TXT	47	voice	a1s7_Rayne2.wav	$	Rayne: Who?	誰を？	你说谁？	
LA_GHETTO.TXT	48	voice	a1s7_Kazi4.wav	Kazi	Kazi: Marassa.  Fancies 'erself Marie Laveau, Voodoo priestess.	馬鹿マラーサだ\nあの女 ブードゥー教の巫女なんだ	玛拉莎那个贱人。\n她是个巫毒女祭司。	
LA_GHETTO.TXT	49	voice	a1s7_Rayne3.wav	$	Rayne: What about her?	何をしたの？	她做了什么？	
LA_GHETTO.TXT	50	voice	a1s7_Kazi5.wav	Kazi	Kazi: She hook up wit dee old German who came 'ere.  She go out to boat graveyard an' she do black magic.	ドイツ軍と一緒に ここに来て...あいつは墓場で黒魔術を使ったのさ	她跟来这里的德军混在一起……还在墓地施展了黑魔法。	
LA_GHETTO.TXT	51	voice	a1s7_Rayne4.wav	$	Rayne: She's responsible for this?	それでこんなひどいことが起こった？	所以这里才会变成这样？	
LA_GHETTO.TXT	52	voice	a1s7_Kazi6.wav	Kazi	Kazi: Oui!  She and dee German.  Scary man.  Evil.	そうだよ それにドイツ軍\n恐ろしい男だ 悪魔だよ	没错。还有那个德国男人，\n他太可怕了，简直就是恶魔。	
LA_GHETTO.TXT	53	voice	a1s7_Kazi7.wav	Kazi	Kazi: She said she goin' out dere to raise the mother of dee underworld!	「奈落の母」を呼び覚ます為に来たと言っていた	他们说自己是来唤醒“冥界之母”的。	
LA_GHETTO.TXT	54	voice	a1s7_Rayne5.wav	$	Rayne: Must be one attractive lady.  You better get going to Famille Termaine mausoleum.  It's the only safe place in town.	あなたって勇敢なのね\nファーマイル・ターマインの聖堂なら安全だから避難して\n知ってるわね？	你还挺勇敢。\n去特梅恩家族陵墓避难，那里很安全。\n你知道怎么走吧？	
LA_GHETTO.TXT	55	voice	a1s7_Kazi8.wav	KAZI	Kazi: I will.	わかったよ	知道了。	
LA_GHETTO.TXT	56	voice	a1s7_Kazi9.wav	KAZI	Kazi: Marassa.  Voodoo priestess.  Hah!  Five cent magic.  I show you.  I make you look at insides.	マラーサはブードゥー教の巫女さ は！ ５セントのマジックだ これであんたのことを占ったげるよ	玛拉莎是巫毒女祭司？哈！五分钱的魔术。来，我也给你算一卦。	
LA_GHETTO.TXT	57	voice	a1s7_Kazi10.wav	Kazi	Kazi: Arhhhhhhh.	やめろ！	住手！	
LA_GHETTO.TXT	58	voice	a1s7_Kazi11b.wav	Kazi				
LA_GRAVEYARD.TXT	0	hud	MissionDescription		City of the Dead	City of the Dead	死者之城	
LA_GRAVEYARD.TXT	2	hud	ost_firstnest		Investigate the bio-mass.	バイオマスを駆除せよ	清除生物组织块	
LA_GRAVEYARD.TXT	3	hud	ost_newtown		Find the other nests.	他のバイオマスを駆除せよ	清除其他生物组织块	
LA_GRAVEYARD.TXT	4	hud	ost_oldtown		Find the source.	モライスレックたちを追え	追踪马雷斯克	
LA_GRAVEYARD.TXT	5	hud	ost_mynce		Talk to Mynce.	ミンスと会話せよ	与明斯交谈	
LA_GRAVEYARD.TXT	6	hud	ost_blank					
LA_GRAVEYARD.TXT	8	voice	a1s0_Rayne12a.wav	$	Rayne: Blocked.	通れないわ	这里过不去。	
LA_GRAVEYARD.TXT	9	voice	a1s0_Rayne13b.wav	$	Rayne: Won't budge.	動かない	它动不了。	
LA_GRAVEYARD.TXT	10	voice	a1s0_Rayne14b.wav	$	Rayne: It won't open from this side.	中から鍵がかかってる	门从里面锁住了。	
