file	line	kind	key	speaker	english	chinese	note
DE_C2START.TXT	22	voice	a3s3_mynce9.wav	MentorBoss0	Mynce: Shut up and fight, BloodRayne!	明斯：闭嘴吧，来战，吸血莱恩！	
DE_C2START.TXT	23	voice	a3s3_mynce13.wav	MentorBoss0	Mynce: Now we play for keeps.	明斯：现在可要动真格了。	
DE_C2START.TXT	24	voice	a3s3_rayne15.wav	$	Rayne: Don't make me do this.	莱恩：别逼我这么做。	
DE_C2START.TXT	25	voice	a3s3_mynce14.wav	MentorBoss0	Mynce: Aaaaaaaahhhh!	明斯：啊啊啊啊！	
DE_C2START.TXT	26	voice	a3s3_rayne16.wav	$	Rayne: It's finished.	莱恩：结束了。	
DE_C2START.TXT	27	voice	a3s3_rayne17.wav	$	Rayne: Mynce!	莱恩：明斯！	
DE_C2START.TXT	28	voice	a3s3_mynce15.wav	MentorBoss0	Mynce: Ungh...goodbye, Rayne.	明斯：呃……再见了，莱恩。	
DE_C2START.TXT	29	voice	a3s3_mynce16.wav	MentorBoss0	Mynce: Aaaaaaaahhhh!	明斯：啊啊啊啊！	
DE_C2START.TXT	30	hud	obj_mentor		G.G.G. - High Commander	反幽灵小组 - 最高指挥官	
DE_C2START.TXT	31	hud	obj_exitDoor		Seek targets in other areas	前往其他区域搜寻目标	
DE_C2START.TXT	32	hud	MissionDescription		Teachers and Traitors	恩师与叛徒	
DE_C2WINDMILL.TXT	0	hud	ost_objective		Eliminate Hedrox	消灭赫德罗克斯	
DE_C2WINDMILL.TXT	1	hud	ost_strategy		Break the support beams to destablize the wooden floor and force Hedrox into the water below.	破坏支撑梁，使木地板坍塌，把赫德罗克斯逼入下方水中	
DE_C2WINDMILL.TXT	2	voice	a3s6_rayne4.wav	$	Rayne: Hedrox.	莱恩：赫德罗克斯。	
DE_C2WINDMILL.TXT	3	voice	a3s6_Hedrox1_1.wav	Hedrox1	Hedro Hello, Rayne.	赫德罗克斯：你好，莱恩。	
DE_C2WINDMILL.TXT	4	voice	a3s6_Hedrox2_1.wav	Hedrox2	Hedrox: Hello.	赫德罗克斯：你好。	
DE_C2WINDMILL.TXT	5	voice	a3s6_Hedrox3_1.wav	Hedrox3	Hedrox: Hello.	赫德罗克斯：你好。	
DE_C2WINDMILL.TXT	6	voice	a3s6_rayne5.wav	$	Rayne: Long way from home Hedrox.  What's the score?	莱恩：离老家挺远啊，赫德罗克斯，现在是什么情况？	
DE_C2WINDMILL.TXT	7	voice	a3s6_Hedrox2_2.wav	Hedrox2	Hedrox: The relic.	赫德罗克斯：遗物。	
DE_C2WINDMILL.TXT	8	voice	a3s6_Hedrox1_2.wav	Hedrox1	Hedrox: Relic.	赫德罗克斯：遗物。	
DE_C2WINDMILL.TXT	9	voice	a3s6_Hedrox3_2.wav	Hedrox3	Hedrox: We want the heart.	赫德罗克斯：我们想要那颗心。	
DE_C2WINDMILL.TXT	10	voice	a3s6_Hedrox1_3.wav	Hedrox1	Hedrox: We want...	赫德罗克斯：我们想要……	
DE_C2WINDMILL.TXT	11	voice	a3s6_Hedrox2_3.wav	Hedrox2	Hedrox: ...Beliar's heart.	赫德罗克斯：……贝利亚之心。	
DE_C2WINDMILL.TXT	12	voice	a3s6_Hedrox1_4.wav	Hedrox1	Hedrox: Hedrox thought the previous owner, Count Voicu...	赫德罗克斯：赫德罗克斯以为上一任主人沃伊库伯爵……	
DE_C2WINDMILL.TXT	13	voice	a3s6_Hedrox3_3.wav	Hedrox3	Hedrox: ...hid the relic.	赫德罗克斯：……把遗物藏了起来。	
DE_C2WINDMILL.TXT	14	voice	a3s6_Hedrox2_4.wav	Hedrox2	Hedrox: Hedrox found Voicu here...	赫德罗克斯：赫德罗克斯在这里找到了沃伊库……	
DE_C2WINDMILL.TXT	15	voice	a3s6_Hedrox1_5.wav	Hedrox1	Hedrox: ...and threw him to his death.	赫德罗克斯：……把他扔下去摔死了。	
DE_C2WINDMILL.TXT	16	voice	a3s6_Hedrox3_4.wav	Hedrox3	Hedrox: Death.	赫德罗克斯：死了。	
DE_C2WINDMILL.TXT	17	voice	a3s6_Hedrox2_5.wav	Hedrox2	Hedrox: You saw Hedrox eat the human's mind...	赫德罗克斯：你看见赫德罗克斯吃掉了那个人类的脑子……	
DE_C2WINDMILL.TXT	18	voice	a3s6_Hedrox3_5.wav	Hedrox3	Hedrox: ...and Hedrox learned Voicu wore the relic on his crown...	赫德罗克斯：……赫德罗克斯才知道，沃伊库一直把遗物戴在王冠上……	
DE_C2WINDMILL.TXT	19	voice	a3s6_Hedrox1_6.wav	Hedrox1	Hedrox: ...the whole time.	赫德罗克斯：……从头到尾都是。	
DE_C2WINDMILL.TXT	20	voice	a3s6_Hedrox1_7.wav	Hedrox1	Hedrox: The human, Jurgen Wulf, is much more than human...	赫德罗克斯：那个人类，尤尔根·沃尔夫，早已不只是人类……	
DE_C2WINDMILL.TXT	21	voice	a3s6_Hedrox2_7.wav	Hedrox2	Hedrox: There are relics in his body.	赫德罗克斯：他的身体里有遗物。	
DE_C2WINDMILL.TXT	22	voice	a3s6_Hedrox3_7.wav	Hedrox3	Hedrox: Relics.	赫德罗克斯：遗物。	
DE_C2WINDMILL.TXT	23	voice	a3s6_Hedrox1_8.wav	Hedrox1	Hedrox: Relics not unlike the one in you, Rayne.	赫德罗克斯：和你体内那件很像的遗物，莱恩。	
DE_C2WINDMILL.TXT	24	voice	a3s6_Hedrox3_8.wav	Hedrox3	Hedrox: Hedrox wants the secret.	赫德罗克斯：赫德罗克斯想知道秘密。	
DE_C2WINDMILL.TXT	25	voice	a3s6_Hedrox1_9.wav	Hedrox1	Hedrox: Secret...	赫德罗克斯：秘密……	
DE_C2WINDMILL.TXT	26	voice	a3s6_Hedrox2_8.wav	Hedrox2	Hedrox: Tell Hedrox, how does Hedrox put the relic in the body?	赫德罗克斯：告诉赫德罗克斯，怎样才能把遗物放进身体里？	
DE_C2WINDMILL.TXT	27	voice	a3s6_rayne6.wav	$	Rayne: Sure.  You have to cut your heart out and replace it with Beliar's.	莱恩：当然。先把自己的心挖出来，再换上贝利亚的。	
DE_C2WINDMILL.TXT	28	voice	a3s6_Hedrox2_9.wav	Hedrox2	Hedrox: He he he.  Rayne amuses Hedrox.	赫德罗克斯：嘿嘿嘿，莱恩真有意思。	
DE_C2WINDMILL.TXT	29	voice	a3s6_Hedrox1_10.wav	Hedrox1	Hedrox: Rayne.	赫德罗克斯：莱恩。	
DE_C2WINDMILL.TXT	30	voice	a3s6_Hedrox3_9.wav	Hedrox2	Hedrox: Do you not think Hedrox has tried?	赫德罗克斯：你以为赫德罗克斯没试过？	
DE_C2WINDMILL.TXT	31	voice	a3s6_Hedrox1_11.wav	Hedrox3	Hedrox: Did she hope Hedrox would perish in such an attempt?	赫德罗克斯：你是不是盼着赫德罗克斯试的时候死掉？	
DE_C2WINDMILL.TXT	32	voice	a3s6_Hedrox2_10.wav	Hedrox2	Hedrox: Does Rayne forget?	赫德罗克斯：莱恩忘了吗？	
DE_C2WINDMILL.TXT	33	voice	a3s6_Hedrox1_12.wav	Hedrox1	Hedrox: Hedrox is INFINITE.	赫德罗克斯：赫德罗克斯是无穷无尽的。	
DE_C2WINDMILL.TXT	34	voice	a3s6_Hedrox2_11.wav	Hedrox2	Hedrox: Hedrox wants the secret!	赫德罗克斯：赫德罗克斯要知道秘密！	
DE_C2WINDMILL.TXT	35	voice	a3s6_Hedrox3_10.wav	Hedrox3	Hedrox: Hedrox will tear Rayne's eye out...	赫德罗克斯：赫德罗克斯会挖出莱恩的眼睛……	
DE_C2WINDMILL.TXT	36	voice	a3s6_Hedrox1_13.wav	Hedrox1	Hedrox: ...and eat her mind.	赫德罗克斯：……再吃掉她的脑子。	
DE_C2WINDMILL.TXT	37	voice	a3s6_Hedrox3_11.wav	Hedrox3	Hedrox: Eat...	赫德罗克斯：吃掉……	
DE_C2WINDMILL.TXT	38	voice	a3s6_Hedrox2_12.wav	Hedrox2	Hedrox: ...to find it.	赫德罗克斯：……然后找出秘密。	
DE_C2WINDMILL.TXT	39	voice	a5s1_rayne19.wav	$	Rayne: Uh huh.	莱恩：是哦。	
DE_C2WINDMILL.TXT	40	voice	a5s1_rayne20.wav	$	Rayne: Hedrox, I'm going to do the same thing to you that you did to Voicu.	莱恩：赫德罗克斯，我会把你对沃伊库做的事，原样奉还给你。	
DE_C2WINDMILL.TXT	41	voice	a5s1_rayne21.wav	$	Rayne: Over here, Hedrox!	莱恩：这边，赫德罗克斯！	
DE_C2WINDMILL.TXT	42	voice	a5s1_rayne22.wav	$	Rayne: Come and get me!	莱恩：来抓我啊！	
DE_C2WINDMILL.TXT	43	voice	a5s1_rayne23.wav	$	Rayne: Oooooo. So scary!	莱恩：哦，好吓人啊！	
DE_C2WINDMILL.TXT	44	voice	a5s1_rayne24.wav	$	Rayne: Come on!	莱恩：来吧！	
DE_C2WINDMILL.TXT	45	voice	a3s6_Hedrox3_12.wav	HedroxF_3	Hedrox: Heheheheh!	赫德罗克斯：嘿嘿嘿嘿！	
DE_C2WINDMILL.TXT	46	voice	a3s6_Hedrox2_13.wav	HedroxF_2	"Hedrox: You understand the word ""infinite,"" Rayne?"	赫德罗克斯：你明白“无穷”是什么意思吗，莱恩？	
DE_C2WINDMILL.TXT	47	voice	a3s6_Hedrox1_14.wav	HedroxF_1	Hedrox: We are infinite.	赫德罗克斯：我们无穷无尽。	
DE_C2WINDMILL.TXT	48	voice	a3s6_Hedrox3_13.wav	HedroxF_3	Hedrox: Infinite...	赫德罗克斯：无穷……	
DE_C2WINDMILL.TXT	49	voice	a3s6_Hedrox1_15.wav	HedroxF_1	Hedrox: Keep cutting.	赫德罗克斯：继续砍。	
DE_C2WINDMILL.TXT	50	voice	a3s6_Hedrox2_14.wav	HedroxF_2	Hedrox: Cut us.	赫德罗克斯：砍我们。	
DE_C2WINDMILL.TXT	51	voice	a3s6_Hedrox3_14.wav	HedroxF_3	Hedrox: Cut us and meet more of us.	赫德罗克斯：每砍一次，就会见到更多的我们。	
DE_C2WINDMILL.TXT	52	voice	a5s1_rayne25.wav	$	Rayne: Know why I love you?  Cause you're smart.	莱恩：知道我为什么喜欢你吗？因为你很聪明。	
DE_C2WINDMILL.TXT	53	voice	a5s1_rayne26.wav	$	Rayne: Ah, but there's lots more where you came from, right?	莱恩：不过像你这样的还有一大堆，对吧？	
DE_C2WINDMILL.TXT	54	voice	a5s1_rayne27.wav	$	Rayne: You wanna call em?  Or, how 'bout you cut some more of yourself right now?	莱恩：要不要把它们叫来？或者你现在再把自己多切几块？	
DE_C2WINDMILL.TXT	55	voice	a5s1_rayne28.wav	$	Rayne: I will kill you over and over until there are none of you left.	莱恩：我会一遍又一遍地杀你，直到一个都不剩。	
DE_C2WINDMILL.TXT	56	voice	a5s1_rayne29.wav	$	Rayne: One, two, twenty, a thousand.  You always equal zero to me, Hedrox.	莱恩：一个、两个、二十个、一千个。对我来说，加起来永远都是零，赫德罗克斯。	
DE_C2WINDMILL.TXT	57	voice	a3s6_Hedrox1_16.wav	HedroxExit0	Hedrox: Hedrox doesn't need Rayne.  Hedrox will change someone else's mind...	赫德罗克斯：赫德罗克斯不需要莱恩，赫德罗克斯会去给别人换换脑子……	
DE_C2WINDMILL.TXT	58	hud	obj_hedrox		Hedrox	赫德罗克斯	
DE_C2WINDMILL.TXT	59	hud	obj_exit		Chase Hedrox through the broken wall.	穿过破墙，追上赫德罗克斯	
DE_C2WINDMILL.TXT	60	hud	MissionDescription		The Windmill	风车	
DE_C3BOSSROOM.TXT	0	hud	MissionDescription		Of Wulfs and Demons	沃尔夫与恶魔	
DE_C3BOSSROOM.TXT	1	hud	ost_door		This door cannot be opened.	这扇门打不开	
DE_C3BOSSROOM.TXT	2	hud	c3_bossroom_ob13		Get Beliar's heart away from Hedrox and Wulf.	从赫德罗克斯和沃尔夫手中夺回贝利亚之心	
DE_C3BOSSROOM.TXT	3	hud	c3_bossroom_obj2		Kill Wulf.	杀死沃尔夫	
DE_C3BOSSROOM.TXT	4	hud	c3_bossroom_obj3		Kill Beliar.	杀死贝利亚	
DE_C3BOSSROOM.TXT	5	voice	a3s10_Wulf1.wav	Wulf	Wulf: Give me the heart, Hedrox!	沃尔夫：把心交给我，赫德罗克斯！	
DE_C3BOSSROOM.TXT	6	voice	a3s10_Hedrox1_1.wav	Hedrox1	Hedrox: No.	赫德罗克斯：不。	
DE_C3BOSSROOM.TXT	7	voice	a3s10_Hedrox3_1.wav	Hedrox3	Hedrox: No.	赫德罗克斯：不。	
DE_C3BOSSROOM.TXT	8	voice	a3s10_Hedrox2_1.wav	Hedrox2	Hedrox: Mine.	赫德罗克斯：我的。	
DE_C3BOSSROOM.TXT	9	voice	a3s10_Hedrox3_2.wav	Hedrox3	Hedrox: So glad all are here.	赫德罗克斯：大家都到齐了，真好。	
DE_C3BOSSROOM.TXT	10	voice	a3s10_Hedrox2_2.wav	Hedrox2	Hedrox: So glad...	赫德罗克斯：真高兴……	
DE_C3BOSSROOM.TXT	11	voice	a3s10_Hedrox3_3.wav	Hedrox3	Hedrox: ...you brought Beliar's parts.	赫德罗克斯：……你把贝利亚的残躯带来了。	
DE_C3BOSSROOM.TXT	12	voice	a3s10_Hedrox2_3.wav	Hedrox2	Hedrox: Hedrox now knows the secret.	赫德罗克斯：赫德罗克斯现在知道秘密了。	
DE_C3BOSSROOM.TXT	13	voice	a3s10_Hedrox3_4.wav	Hedrox3	Hedrox: Here's a present for your collection, Rayne.	赫德罗克斯：送你一件收藏品，莱恩。	
DE_C3BOSSROOM.TXT	14	voice	a3s10_rayne1.wav	$	Rayne: Oberleutnant Bogue.	莱恩：博格中尉。	
DE_C3BOSSROOM.TXT	15	voice	a3s10_Hedrox1_3.wav	Hedrox1	Hedrox: He guessed the answer for Hedrox.	赫德罗克斯：他替赫德罗克斯猜出了答案。	
DE_C3BOSSROOM.TXT	16	voice	a3s10_Hedrox3_8.wav	Hedrox3	Hedrox: Tasty.	赫德罗克斯：真美味。	
DE_C3BOSSROOM.TXT	17	voice	a3s10_Hedrox2_7.wav	Hedrox2	Hedrox: The secret!	赫德罗克斯：秘密！	
DE_C3BOSSROOM.TXT	18	voice	a3s10_Hedrox1_4.wav	Hedrox1	Hedrox: Secret.	赫德罗克斯：秘密。	
DE_C3BOSSROOM.TXT	19	voice	a3s10_Hedrox3_9.wav	Hedrox3	Hedrox: The secret.	赫德罗克斯：那个秘密。	
DE_C3BOSSROOM.TXT	20	voice	a3s10_rayne2.wav	$	Rayne: Hedrox! No!	莱恩：赫德罗克斯！不要！	
DE_C3BOSSROOM.TXT	21	voice	a3s10_Hedrox3_10.wav	Hedrox3	Hedrox: Beliar's black heart.	赫德罗克斯：贝利亚的黑心。	
DE_C3BOSSROOM.TXT	22	voice	a3s10_Hedrox1_5.wav	Hedrox1	Hedrox: The relic is hidden within.	赫德罗克斯：圣物就藏在里面。	
DE_C3BOSSROOM.TXT	23	voice	a3s10_Hedrox2_8.wav	Hedrox2	Hedrox: Ah! I can feel it.	赫德罗克斯：啊！赫德罗克斯感觉到了。	
DE_C3BOSSROOM.TXT	24	voice	a3s10_Hedrox1_11.wav	Hedrox1	Hedrox: It is powerful...	赫德罗克斯：好强大……	
DE_C3BOSSROOM.TXT	25	voice	a3s10_Hedrox2_11.wav	Hedrox2	Hedrox: It is powerful...	赫德罗克斯：好强大……	
DE_C3BOSSROOM.TXT	26	voice	a3s10_Hedrox3_11.wav	Hedrox3	Hedrox: It is powerful...	赫德罗克斯：好强大……	
DE_C3BOSSROOM.TXT	27	voice	a3s10_Hedrox1_6.wav	Hedrox1	Hedrox: ...much more powerful.	赫德罗克斯：……比以前强大得多。	
DE_C3BOSSROOM.TXT	28	voice	a3s10_Hedrox2_9.wav	Hedrox2	Hedrox: What have you done with Hedrox?	赫德罗克斯：你们对赫德罗克斯做了什么？	
DE_C3BOSSROOM.TXT	29	voice	a3s10_Hedrox3_12.wav	Hedrox3	Hedrox: Where?	赫德罗克斯：这是哪里？	
DE_C3BOSSROOM.TXT	30	voice	a3s10_beliar1.wav	Beliar	Beliar: There is no more Hedrox.  BELIAR IS BORN!  Again.	贝利亚：赫德罗克斯已经不存在了，贝利亚重生了！	
DE_C3BOSSROOM.TXT	31	voice	a3s10_beliar2.wav	Beliar	Beliar: Now...each of you has something that belongs to me.	贝利亚：现在……你们每个人身上，都有属于我的东西。	
DE_C3BOSSROOM.TXT	32	voice	a3s10_rayne3.wav	$	Rayne: You're going to have to come and get it.	莱恩：那你就自己过来拿。	
DE_C3BOSSROOM.TXT	33	voice	a3s10_rayne4.wav	$	Rayne: That was for Mynce.	莱恩：这一刀是替明斯还你的。	
DE_C3BOSSROOM.TXT	34	voice	a3s10_Wulf3.wav	Wulf	Wulf: Pathetic.  Doesn't your dead friend deserve a bit more than that?	沃尔夫：真可怜。你那死去的朋友，就只值这一下？	
DE_C3BOSSROOM.TXT	35	voice	a3s10_rayne5.wav	$	Rayne: Oh, I'm not done yet.	莱恩：别急，我还没完呢。	
DE_C3BOSSROOM.TXT	36	voice	a3s10_Wulf4.wav	Wulf	Wulf: Oh, I think you are.  But I'm not going to make the same mistake twice.  You won't die as easy as that traitor bitch.  For you, it will be a world of pain.	沃尔夫：不，我觉得你已经完了。\n不过我不会再犯同样的错误了，你不会像那个叛徒婊子一样死得那么痛快。\n我要让你尝尽折磨。	
DE_C3BOSSROOM.TXT	37	voice	a3s10_rayne6.wav	$	Rayne: All this talk won't save you.  You're dead.  You just haven't grasped the concept yet.  I'll explain it to you.  In detail.	莱恩：说再多也救不了你。\n你已经死了，只是你自己还没意识到，我会慢慢给你讲清楚的。	
DE_C3BOSSROOM.TXT	38	voice	a3s10_Wulf6.wav	Wulf			
DE_C3BOSSROOM.TXT	39	voice	a3s10_rayne7.wav	$	Rayne: Its been fun.	莱恩：打得还挺痛快。	
DE_C3BOSSROOM.TXT	40	voice	a3s10_rayne7b.wav	$	Rayne: Now what the hell do I do with this thing?	莱恩：现在这玩意儿该怎么处理？	
DE_C3BOSSROOM.TXT	41	hud	a5s5_Rayne108	$	Rayne: If the heart is the source of Beliar's power, that's what I need to hit.	莱恩：既然心脏是贝利亚力量的源头，那就打它。	
DE_C3BOSSROOM.TXT	42	hud	a5s5_Rayne109	$	Beliar's ribs won't protect you from all of my attacks forever, Wulf!	沃尔夫，贝利亚的肋骨不可能永远挡住我所有的攻击！	
DE_C3BOSSROOM.TXT	43	hud	a5s5_Rayne110	$	Looks like you're not invincible after all, Wulf.	看来你也不是刀枪不入嘛，沃尔夫。	
DE_C3BOSSROOM.TXT	44	hud	a5s5_Rayne111	$	You should've found more of Beliar's ribs if you had wanted to live.	早知道想活命，你就该多找几根贝利亚的肋骨。	
DE_C3BRIDGE.TXT	0	hud	MissionDescription		The Bridge	大桥	
DE_C3BRIDGE.TXT	1	hud	c3_bridge_obj1		Escape the minefield.	逃出雷区	
DE_C3BRIDGE.TXT	2	hud	c3_bridge_obj2		Find and eliminate Officer	找到并消灭军官	
DE_C3BRIDGE.TXT	3	hud	c3_bridge_obj3		Seek targets in other areas	前往其他区域搜寻目标	
DE_C3BRIDGE.TXT	4	hud	ost_officerdead		G.G.G - Major General D. Traugott: Eliminated	反幽灵小组 - D·特劳戈特少将：已消灭	
DE_C3BRIDGE.TXT	5	voice	a3s6_Soldier1_1.wav	Miner	Soldier: Vampire!	士兵：吸血鬼！	
DE_C3BRIDGE.TXT	6	voice	a3s6_rayne7.wav	$	Rayne: Land mines.	莱恩：地雷。	
DE_C3BRIDGE.TXT	7	voice	a3s7_rayne8.wav	$	Rayne: Hello Jurgen.	莱恩：你好啊，尤尔根。	
DE_C3BRIDGE.TXT	8	voice	a3s8_rayne16.wav	$	Rayne: What the fuck?	莱恩：搞什么鬼？	
DE_C3BRIDGE.TXT	9	voice	a3s7_rayne9.wav	$	Rayne: Why didn't Wulf kill me when he had the chance?	莱恩：沃尔夫当时明明有机会，为什么没杀我？	
DE_C3DOME.TXT	0	hud	MissionDescription		Doppelganger	镜像双子	
DE_C3DOME.TXT	1	hud	ost_door		This door cannot be opened.	这扇门打不开	
DE_C3DOME.TXT	2	hud	c3_dome_obj1		Eliminate Officers	消灭军官	
DE_C3DOME.TXT	3	hud	c3_dome_obj2		Climb the ladder.	爬上梯子	
DE_C3DOME.TXT	4	hud	c3_dome_obj3		Follow Mynce.	跟随明斯	
DE_C3DOME.TXT	5	hud	c3_dome_obj4		Break through the gate.	冲破大门	
DE_C3DOME.TXT	6	hud	c3_dome_obj5		Hunt down and kill Jurgen Wulf.	追上并杀死尤尔根·沃尔夫	
DE_C3DOME.TXT	7	voice	a3s8_rayne1.wav	$	"Rayne: The ""Doppelganger Twins"".  What a pleasant surprise.  Such handsome Nazis.  And two of them!"	莱恩：“镜像双子”，真是惊喜。两个英俊的纳粹，还一模一样！	
DE_C3DOME.TXT	8	voice	a3s8_Sigmund1.wav	Sigmund	Sigmund: We had no idea the troublemaker...	西格蒙德：没想到那个惹麻烦的……	
DE_C3DOME.TXT	9	voice	a3s8_Simon1.wav	Simon	Simon: ...would be as beautiful as you are.	西蒙：……竟然会这么漂亮。	
DE_C3DOME.TXT	10	voice	a3s8_rayne2.wav	$	Rayne: And gentlemanly.  My luck is turning.	莱恩：还挺有礼貌，看来我开始走运了。	
DE_C3DOME.TXT	11	voice	a3s8_Sigmund2.wav	Sigmund	Sigmund: What is your name, Fraulein?	西格蒙德：小姐，请问芳名？	
DE_C3DOME.TXT	12	voice	a3s8_rayne3.wav	$	Rayne: Why bother with names?  This won't be more than a one night stand.	莱恩：何必问名字？反正我们也就一夜的缘分。	
DE_C3DOME.TXT	13	voice	a3s8_Sigmund3.wav	Sigmund	Sigmund: Ah...that is too bad.	西格蒙德：啊……那可真遗憾。	
DE_C3DOME.TXT	14	voice	a3s8_Simon2.wav	Simon	Simon: A shame really.  We were hoping for...	西蒙：确实可惜，我们原本还希望……	
DE_C3DOME.TXT	15	voice	a3s8_Sigmund4.wav	Sigmund	Sigmund: ...something more of a commitment.	西格蒙德：……能跟你长久一点。	
DE_C3DOME.TXT	16	voice	a3s8_rayne4.wav	$	Rayne: You know, you two remind me of someone.	莱恩：知道吗，你们俩让我想起了一个人。	
DE_C3DOME.TXT	17	voice	a3s8_Sigmund5.wav	Sigmund	Sigmund: Someone you're fond of?	西格蒙德：你喜欢的人？	
DE_C3DOME.TXT	18	voice	a3s8_rayne5.wav	$	Rayne: Wouldn't go that far.  Just someone I killed...again and again.	莱恩：倒也没那么喜欢，只是一个被我杀了一遍又一遍的家伙。	
DE_C3DOME.TXT	19	voice	a3s8_Sigmund6.wav	Sigmund	Sigmund: Ha ha ha!	西格蒙德：哈哈哈！	
DE_C3DOME.TXT	20	voice	a3s8_Simon3.wav	Simon	Simon: She speaks of Hedrox.	西蒙：她说的是赫德罗克斯。	
DE_C3DOME.TXT	21	voice	a3s8_rayne8.wav	$	Rayne: So, you boys lose your arms playing catch?	莱恩：怎么，你们俩玩接球，把胳膊玩丢了？	
DE_C3DOME.TXT	22	voice	a3s8_Simon6.wav	Simon	Simon: No, we were born conjoined...	西蒙：不，我们出生时连在一起……	
DE_C3DOME.TXT	23	voice	a3s8_Sigmund9.wav	Sigmund	Sigmund: ...but sadly, separated soon after birth.	西格蒙德：……可惜没多久就被分开了。	
DE_C3DOME.TXT	24	voice	a3s8_rayne9.wav	$	Rayne: Well when I'm done, you'll be both be missing more than an arm.	莱恩：等我收拾完，你们缺的可就不止一条胳膊了。	
DE_C3DOME.TXT	25	voice	a3s8_Simon7.wav	Simon	Simon: We don't miss an arm...	西蒙：我们并不怀念那条胳膊……	
DE_C3DOME.TXT	26	voice	a3s8_Sigmund10.wav	Sigmund	Sigmund: ...we miss the connection we once had.	西格蒙德：……我们怀念的是彼此相连的感觉。	
DE_C3DOME.TXT	27	voice	a3s8_rayne10.wav	$	Rayne: You boys are too much.  Now this might hurt a little.	莱恩：你们俩可真够黏糊的，接下来可能会有点疼。	
DE_C3DOME.TXT	28	voice	a3s8_Sigmund11.wav	Sigmund	Sigmund: You should stop this nonsense...	西格蒙德：别再胡闹了……	
DE_C3DOME.TXT	29	voice	a3s8_Simon8.wav	Simon	Simon: ...and join us.	西蒙：……加入我们吧。	
DE_C3DOME.TXT	30	voice	a3s8_rayne11.wav	$	Rayne: Are you talking about what I think you're talking about?	莱恩：你们说的“加入”，不会正是我想的那个意思吧？	
DE_C3DOME.TXT	31	voice	a3s8_Sigmund12.wav	Sigmund	Sigmund: Isn't she...	西格蒙德：她是不是……	
DE_C3DOME.TXT	32	voice	a3s8_Simon9.wav	Simon	Simon: ...wonderful brother?	西蒙：……很迷人，哥哥？	
DE_C3DOME.TXT	33	voice	a3s8_Sigmund13.wav	Sigmund	Sigmund: My thoughts exactly.	西格蒙德：跟我想的一样。	
DE_C3DOME.TXT	34	voice	a3s8_Simon10.wav	Simon	Simon: ...and limber.	西蒙：……而且身子很软。	
DE_C3DOME.TXT	35	voice	a3s8_Sigmund14.wav	Sigmund	Sigmund: She's feisty...	西格蒙德：脾气也够辣……	
DE_C3DOME.TXT	36	voice	a3s8_Sigmund15.wav	Sigmund	Sigmund: I don't think she enjoys our company as much as we do hers, brother.	西格蒙德：弟弟，她好像没我们这么享受这场约会。	
DE_C3DOME.TXT	37	voice	a3s8_rayne12.wav	$	Rayne: Oh, I'm really enjoying our little banter.  But that doesn't mean I'm not gonna kill you.	莱恩：我确实挺享受跟你们斗嘴的，不过我还是会杀了你们。	
DE_C3DOME.TXT	38	voice	a3s8_Simon11.wav	Simon	Simon: I just love the crinkle above her nose when she gets angry.	西蒙：她生气时鼻梁上那道褶子，我真是喜欢极了。	
DE_C3DOME.TXT	39	voice	a3s8_Sigmund16.wav	Sigmund	Sigmund: There must be an easier way for us to resolve this.	西格蒙德：我们应该有更轻松的解决办法。	
DE_C3DOME.TXT	40	voice	a3s8_Simon12.wav	Simon	Simon: Give in to us, meine liebe.	西蒙：从了我们吧，亲爱的。	
DE_C3DOME.TXT	41	voice	a3s8_rayne13.wav	$	Rayne: I like you guys, so I'll give you a choice.  Who wants to be the first to die?	莱恩：我挺喜欢你们的，所以让你们自己选，谁先死？	
DE_C3DOME.TXT	42	voice	a3s8_Sigmund17.wav	Sigmund	Sigmund: You're so...	西格蒙德：你可真是……	
DE_C3DOME.TXT	43	voice	a3s8_Simon13.wav	Simon	Simon: ...cruel, little girl.	西蒙：……残忍啊，小姑娘。	
DE_C3DOME.TXT	44	voice	a3s8_rayne14.wav	$	Rayne: You ever feel there's just one of you too many?  I can help you with that.	莱恩：你们有没有觉得，两个人有点多余了？我可以帮你们解决。	
DE_C3DOME.TXT	45	voice	a3s8_Simon14.wav	Sigmund	Sigmund: Coming from you they're almost pleasurable.	西格蒙德：从你嘴里说出来，威胁都显得那么悦耳。	
DE_C3DOME.TXT	46	voice	a3s8_Sigmund18.wav	Simon	Simon: Threats, threats, threats...	西蒙：威胁、威胁、还是威胁……	
DE_C3DOME.TXT	47	voice	a3s8_Sigmund19.wav	Sigmund	Sigmund: Wonderful move, little girl.	西格蒙德：这一招真漂亮，小姑娘。	
DE_C3DOME.TXT	48	voice	a3s8_rayne16.wav	$	Rayne: What the fuck?	莱恩：什么鬼？	
DE_C3DOME.TXT	49	voice	a3s8_Simon16.wav	Simon	Simon: Oh look!  We surprised her, brother.	西蒙：你看，哥哥，她被我们吓到了。	
DE_C3DOME.TXT	50	voice	a3s8_Sigmund20.wav	Sigmund	Sigmund: What a becoming look on her face.	西格蒙德：她这副表情可真好看。	
DE_C3DOME.TXT	51	voice	a3s8_Simon17.wav	Simon	Simon: Oh tell her Sigmund.  She should know.	西蒙：告诉她吧，西格蒙德，她有权知道。	
